"ID.Source";"ID.Target";"Weight";"City";"bCO";"c.rise";"c1.size";"c2.size";"cut.offRel";"weightedCutOff"
"M0194";"M0195";1;"München";0,00141286336355276;1;379;4;0,0211081794195251;2,98229733731453e-05
"M0195";"M0190";1;"München";0,00201751246205501;1;379;5;0,0263852242744063;5,32325187877313e-05
"M0196";"M0197";2;"München";0,000191714939049042;0;379;0;0;0
"M0197";"M0198";2;"München";0,000364383265286614;0;379;0;0;0
"M0198";"M0199";2;"München";0,000684941352604193;0;379;0;0;0
"M0199";"M0200";2;"München";0,00103649510699704;0;379;0;0;0
"M0200";"M0201";2;"München";0,00140727515922789;0;379;0;0;0
"M0201";"M0202";2;"München";0,00178461371492683;0;379;0;0;0
"M0202";"M0203";2;"München";0,00216195227062577;0;379;0;0;0
"M0203";"M0204";2;"München";0,00253929082632472;0;379;0;0;0
"M0204";"M0177";2;"München";0,00306257212749484;0;379;0;0;0
"M0205";"M0206";1;"München";0,000398102443978188;0;379;0;0;0
"M0206";"M0207";1;"München";0,000621585695716551;0;379;0;0;0
"M0207";"M0208";1;"München";0,000921480004983949;0;379;0;0;0
"M0208";"M0209";1;"München";0,00126148899642268;0;379;0;0;0
"M0209";"M0210";1;"München";0,00162633944277825;0;379;0;0;0
"M0210";"M0090";1;"München";0,0159821092838513;0;379;0;0;0
"M0211";"M0212";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0212";"M0213";1;"München";0,00060859318483444;1;379;2;0,0105540897097625;6,42314706949277e-06
"M0213";"M0214";1;"München";0,00101180638435274;1;379;3;0,0158311345646438;1,60180430240539e-05
"M0214";"M0215";1;"München";0,00141286336355276;1;379;4;0,0211081794195251;2,98229733731453e-05
"M0215";"M0216";1;"München";0,0018117641224345;1;379;5;0,0263852242744063;4,78038027027573e-05
"M0216";"M0217";1;"München";0,00220850866099796;1;379;6;0,0316622691292876;6,99263955988801e-05
"M0217";"M0218";1;"München";0,00643233330961958;1;379;7;0,0369393139841689;0,000237605979774866
"M0218";"M0230";1;"München";0,00965772013986179;0;379;0;0;0
"M0219";"M0218";1;"München";0,00649988822891279;0;379;0;0;0
"M0220";"M0221";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0221";"M0222";1;"München";0,00060859318483444;1;379;2;0,0105540897097625;6,42314706949277e-06
"M0222";"M0223";1;"München";0,00101180638435274;1;379;3;0,0158311345646438;1,60180430240539e-05
"M0223";"M0224";1;"München";0,00141286336355276;1;379;4;0,0211081794195251;2,98229733731453e-05
"M0224";"M0225";1;"München";0,0018117641224345;1;379;5;0,0263852242744063;4,78038027027573e-05
"M0225";"M0226";1;"München";0,00220850866099796;1;379;6;0,0316622691292876;6,99263955988801e-05
"M0226";"M0227";1;"München";0,00260309697924314;1;379;7;0,0369393139841689;9,6156616647504e-05
"M0227";"M0228";1;"München";0,00299552907717005;1;379;8;0,0422163588390501;0,000126460330434619
"M0228";"M0229";1;"München";0,00338580495477867;1;379;9;0,0474934036939314;0,000160803401546216
"M0229";"M0218";1;"München";0,00701936429127122;1;379;10;0,0527704485488127;0,000370415002177901
"M0230";"M0231";2;"München";0,00900562521010606;0;379;0;0;0
"M0231";"M0232";2;"München";0,0152519922569537;0;379;0;0;0
"M0232";"M0233";2;"München";0,0158274943439393;0;379;0;0;0
"M0232";"M0241";2;"München";0,0192494495730362;0;379;0;0;0
"M0233";"M0129";2;"München";0,0117659349780375;0;379;0;0;0
"M0233";"M0244";7;"München";0,00983162784551445;0;379;0;0;0
"M0234";"M0235";2;"München";0,000522110781568772;0;379;0;0;0
"M0235";"M0236";2;"München";0,000258584721669691;0;379;0;0;0
"M0236";"M0237";2;"München";0,000190048360428038;0;379;0;0;0
"M0237";"M0238";2;"München";0,000464226747649511;0;379;0;0;0
"M0238";"M0239";2;"München";0,000461365263602127;0;379;0;0;0
"M0238";"M0241";1;"München";0,00893071588379868;0;379;0;0;0
"M0239";"M0240";2;"München";0,00902128547968551;0;379;0;0;0
"M0240";"M0261";1;"München";0,0110807094741771;0;379;0;0;0
"M0240";"M0265";1;"München";0,0200173938956068;0;379;0;0;0
"M0240";"M0266";2;"München";0,00904309453586903;0;379;0;0;0
"M0240";"M0335";1;"München";0,00959194715542088;0;379;0;0;0
"M0240";"M0338";1;"München";0,00931837221041348;0;379;0;0;0
"M0241";"M0240";2;"München";0,0174906360998821;0;379;0;0;0
"M0241";"M0246";1;"München";0,00942014944591897;0;379;0;0;0
"M0242";"M0243";2;"München";0,000187593306797791;0;379;0;0;0
"M0242";"M0286";1;"München";0,00456391591791177;0;379;0;0;0
"M0243";"M0244";2;"München";0,00475708632512209;0;379;0;0;0
"M0244";"M0245";1;"München";0,00472398705977202;0;379;0;0;0
"M0244";"M0264";7;"München";0,00943086318507186;0;379;0;0;0
"M0244";"M0331";1;"München";0,00481610665292337;0;379;0;0;0
"M0245";"M0238";1;"München";0,000401119868959304;0;379;0;0;0
"M0246";"M0247";1;"München";0,00149934576681843;0;379;0;0;0
"M0247";"M0248";1;"München";0,00112039004588078;0;379;0;0;0
"M0248";"M0249";1;"München";0,00074736393081839;0;379;0;0;0
"M0249";"M0250";1;"München";0,000482548630854003;0;379;0;0;0
"M0250";"M0251";2;"München";0,000238509412081374;0;379;0;0;0
"M0251";"M0252";1;"München";0,000105407728684235;0;379;0;0;0
"M0252";"M0253";1;"München";0,0016994160596008;0;379;0;0;0
"M0253";"M0254";1;"München";0,00283383501392739;1;379;7;0,0369393139841689;0,000104679921358795
"M0254";"M0255";1;"München";0,00220850866099796;1;379;6;0,0316622691292876;6,99263955988801e-05
"M0255";"M0256";1;"München";0,0018117641224345;1;379;5;0,0263852242744063;4,78038027027573e-05
"M0256";"M0257";1;"München";0,00141286336355276;1;379;4;0,0211081794195251;2,98229733731453e-05
"M0257";"M0258";1;"München";0,00101180638435274;1;379;3;0,0158311345646438;1,60180430240539e-05
"M0258";"M0259";1;"München";0,00060859318483444;1;379;2;0,0105540897097625;6,42314706949277e-06
"M0259";"M0260";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0261";"M0262";1;"München";0,00413944887727405;0;379;0;0;0
"M0262";"M0263";1;"München";0,00376103221141596;0;379;0;0;0
"M0263";"M0253";1;"München";0,00341684554311057;0;379;0;0;0
"M0264";"M0265";7;"München";0,0158530874228778;0;379;0;0;0
"M0264";"M0267";1;"München";0,00547491486029503;0;379;0;0;0
"M0265";"M0299";2;"München";0,0144635325131585;0;379;0;0;0
"M0265";"M0321";4;"München";0,0173042381263322;0;379;0;0;0
"M0265";"M0329";1;"München";0,0129364955724668;0;379;0;0;0
"M0265";"M0343";1;"München";0,0117775810568995;0;379;0;0;0
"M0266";"M0264";1;"München";0,00487878806314004;0;379;0;0;0
"M0266";"M0265";1;"München";0,0112282657484043;0;379;0;0;0
"M0267";"M0268";1;"München";0,00153865369433496;0;379;0;0;0
"M0268";"M0269";1;"München";0,00354952383880236;0;379;0;0;0
"M0268";"M0289";1;"München";0,00090147678331699;0;379;0;0;0
"M0269";"M0270";1;"München";0,0037882910133325;0;379;0;0;0
"M0269";"M0298";3;"München";0,0046835027787247;0;379;0;0;0
"M0270";"M0271";1;"München";0,00419215049555333;0;379;0;0;0
"M0271";"M0272";1;"München";0,00569565597073578;1;379;14;0,0738786279683377;0,00042078724849763
"M0271";"M0296";1;"München";0,00334106338317437;1;379;2;0,0105540897097625;3,5261882672025e-05
"M0272";"M0273";1;"München";0,00492534626203036;1;379;13;0,0686015831134565;0,000337886550957228
