ID.Source;Name.Source;ID.Target;Name.Target;Linie;Color;City;Type;Service;Direktionalität;Scope;Scope_connects_to;last_checked
S0068;Hauptbahnhof (Arnulf-Klett-Platz);S0258;Stadtbibliothek;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0258;Stadtbibliothek;S0259;Pragfriedhof;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0259;Pragfriedhof;S0261;Löwentorbrücke;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0261;Löwentorbrücke;S0262;Pragsattel;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0068;Hauptbahnhof (Arnulf-Klett-Platz);S0263;Budapester Platz;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0263;Budapester Platz;S0264;Milchhof;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0264;Milchhof;S0265;Mittnachtstr.;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0265;Mittnachtstr.;S0067;Nordbahnhof;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0067;Nordbahnhof;S0266;Löwentor;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0244;Rosensteinbrücke;S0267;Glockenstr.;U13;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0267;Glockenstr.;S0268;Rosensteinpark;U13;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0268;Rosensteinpark;S0266;Löwentor;U13;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0266;Löwentor;S0262;Pragsattel;U13;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0244;Rosensteinbrücke;S0267;Glockenstr.;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0267;Glockenstr.;S0268;Rosensteinpark;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0268;Rosensteinpark;S0266;Löwentor;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0266;Löwentor;S0262;Pragsattel;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0244;Rosensteinbrücke;S0269;Mühlsteg;U14;light green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0269;Mühlsteg;S0270;Kraftwerk Münster;U14;light green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0270;Kraftwerk Münster;S0271;Münster Viadukt;U14;light green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0271;Münster Viadukt;S0272;Münster Rathaus;U14;light green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0272;Münster Rathaus;S0273;Freibergstr.;U14;light green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0273;Freibergstr.;S0274;Elbestr.;U14;light green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0274;Elbestr.;S0275;Wagrainäcker;U14;light green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0266;Löwentor;S0276;Züricher Str.;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0276;Züricher Str.;S0277;Riethmüllerhaus;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0277;Riethmüllerhaus;S0278;Hallschlag;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0278;Hallschlag;S0279;Bottroper Str.;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0279;Bottroper Str.;S0275;Wagrainäcker;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0275;Wagrainäcker;S0280;Max-Eyth-See;U14;light green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0280;Max-Eyth-See;S0281;Hofen;U14;light green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0281;Hofen;S0282;Auwiesen;U14;light green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0282;Auwiesen;S0283;Mühlhausen;U14;light green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0275;Wagrainäcker;S0280;Max-Eyth-See;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0280;Max-Eyth-See;S0281;Hofen;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0281;Hofen;S0282;Auwiesen;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0282;Auwiesen;S0283;Mühlhausen;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0283;Mühlhausen;S0284;Hornbach;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0284;Hornbach;S0285;Mühle;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0285;Mühle;S0286;Brückenstr.;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0286;Brückenstr.;S0287;Nackargröningen Remseck;U12;pale blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0262;Pragsattel;S0288;Maybachstr.;U13;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0288;Maybachstr.;S0053;Feuerbach;U13;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0053;Feuerbach;S0289;Wilhelm-Geiger-Platz;U13;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0289;Wilhelm-Geiger-Platz;S0290;Föhrich;U13;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0290;Föhrich;S0291;Sportpark Feuerbach;U13;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0291;Sportpark Feuerbach;S0292;Feuerbach Pfostenwäldle;U13;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0262;Pragsattel;S0288;Maybachstr.;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0288;Maybachstr.;S0053;Feuerbach;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0053;Feuerbach;S0289;Wilhelm-Geiger-Platz;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0289;Wilhelm-Geiger-Platz;S0290;Föhrich;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0290;Föhrich;S0291;Sportpark Feuerbach;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0291;Sportpark Feuerbach;S0292;Feuerbach Pfostenwäldle;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0292;Feuerbach Pfostenwäldle;S0293;Landauer Str.;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0293;Landauer Str.;S0294;Weilimdorf Löwen-Markt;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0294;Weilimdorf Löwen-Markt;S0295;Rastatter Str.;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0295;Rastatter Str.;S0296;Wolfbusch;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0296;Wolfbusch;S0297;Bergheimer Hof;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0297;Bergheimer Hof;S0298;Salamanderweg;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0298;Salamanderweg;S0299;Giebel;U16;lime green;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0262;Pragsattel;S0288;Maybachstr.;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0288;Maybachstr.;S0053;Feuerbach;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0053;Feuerbach;S0289;Wilhelm-Geiger-Platz;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0289;Wilhelm-Geiger-Platz;S0290;Föhrich;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0290;Föhrich;S0291;Sportpark Feuerbach;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0291;Sportpark Feuerbach;S0292;Feuerbach Pfostenwäldle;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0292;Feuerbach Pfostenwäldle;S0293;Landauer Str.;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0293;Landauer Str.;S0294;Weilimdorf Löwen-Markt;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0294;Weilimdorf Löwen-Markt;S0295;Rastatter Str.;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0295;Rastatter Str.;S0296;Wolfbusch;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0296;Wolfbusch;S0297;Bergheimer Hof;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0297;Bergheimer Hof;S0298;Salamanderweg;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0298;Salamanderweg;S0299;Giebel;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0299;Giebel;S0300;Breitwiesen;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0300;Breitwiesen;S0301;Siedlung;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0301;Siedlung;S0302;Gerlingen;U6;pink;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0262;Pragsattel;S0303;Sieglestr.;U15;blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0303;Sieglestr.;S0304;Borsigstr.;U15;blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0304;Borsigstr.;S0305;Friedrichswahl;U15;blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0305;Friedrichswahl;S0306;Hohensteinstr.;U15;blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0262;Pragsattel;S0303;Sieglestr.;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0303;Sieglestr.;S0304;Borsigstr.;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0304;Borsigstr.;S0305;Friedrichswahl;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0305;Friedrichswahl;S0306;Hohensteinstr.;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0306;Hohensteinstr.;S0307;Zuffenhausen Rathaus;U15;blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0307;Zuffenhausen Rathaus;S0308;Kirchtalstr.;U15;blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0308;Kirchtalstr.;S0309;Salzwiesenstr.;U15;blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0309;Salzwiesenstr.;S0310;Wimpfener Str.;U15;blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0310;Wimpfener Str.;S0311;Heutingsheimer Str.;U15;blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0311;Heutingsheimer Str.;S0312;Korntaler Str.;U15;blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0312;Korntaler Str.;S0313;Stammheim;U15;blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0306;Hohensteinstr.;S0314;Zuffenhausen Kelterplatz;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0314;Zuffenhausen Kelterplatz;S0315;Schozacher Str.;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0315;Schozacher Str.;S0316;Fürfelder Str.;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0316;Fürfelder Str.;S0317;Tapachstr.;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0317;Tapachstr.;S0318;Himmelsleiter;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0318;Himmelsleiter;S0319;Suttnerstr.;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0319;Suttnerstr.;S0320;Freiberg;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
S0320;Freiberg;S0321;Mönchfeld;U7;mint blue;Stuttgart;U-Bahn;1;bidirektional;internal;NA;pre 2020-11-30
P0001;Bhf Pirschheide;P0002;Luftschiffhafen;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0002;Luftschiffhafen;P0003;Im Bogen / Zeppelinstr.;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0003;Im Bogen / Zeppelinstr.;P0004;Schillerplatz / Schafgraben;94;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0004;Schillerplatz / Schafgraben;P0005;Bhf Charlottenhof;94;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0005;Bhf Charlottenhof;P0006;Auf dem Kiewitt;94;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0006;Auf dem Kiewitt;P0007;Schloss Charlottenhof;94;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0007;Schloss Charlottenhof;P0008;Kastanienallee / Zeppelinstr.;94;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0008;Kastanienallee / Zeppelinstr.;P0003;Im Bogen / Zeppelinstr.;94;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0006;Auf dem Kiewitt;P0007;Schloss Charlottenhof;96;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0007;Schloss Charlottenhof;P0008;Kastanienallee / Zeppelinstr.;96;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0008;Kastanienallee / Zeppelinstr.;P0004;Schillerplatz / Schafgraben;96;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0004;Schillerplatz / Schafgraben;P0005;Bhf Charlottenhof;96;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0005;Bhf Charlottenhof;P0006;Auf dem Kiewitt;96;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0006;Auf dem Kiewitt;P0009;Feuerbachstr.;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0009;Feuerbachstr.;P0010;Luisenplatz;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0010;Luisenplatz;P0011;Dortusstr.;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0011;Dortusstr.;P0012;Platz der Einheit / West;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0006;Auf dem Kiewitt;P0009;Feuerbachstr.;96;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0009;Feuerbachstr.;P0010;Luisenplatz;96;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0010;Luisenplatz;P0011;Dortusstr.;96;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0011;Dortusstr.;P0012;Platz der Einheit / West;96;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0013;Kirschallee;P0014;Johann-Boumann-Platz;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0014;Johann-Boumann-Platz;P0015;Hannes-Meyer-Str.;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0015;Hannes-Meyer-Str.;P0016;Campus Fachhochschule;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0017;Viereckremise;P0018;BUGA-Park;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0018;BUGA-Park;P0016;Campus Fachhochschule;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0017;Viereckremise;P0018;BUGA-Park;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0018;BUGA-Park;P0016;Campus Fachhochschule;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0016;Campus Fachhochschule;P0019;Am Schragen;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0019;Am Schragen;P0020;Puschkinallee;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0020;Puschkinallee;P0021;Reiterweg / Alleestr.;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0021;Reiterweg / Alleestr.;P0022;Rathaus;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0022;Rathaus;P0023;Nauener Tor;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0023;Nauener Tor;P0024;Brandenburger Str.;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0024;Brandenburger Str.;P0012;Platz der Einheit / West;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0016;Campus Fachhochschule;P0019;Am Schragen;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0019;Am Schragen;P0020;Puschkinallee;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0020;Puschkinallee;P0021;Reiterweg / Alleestr.;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0021;Reiterweg / Alleestr.;P0022;Rathaus;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0022;Rathaus;P0023;Nauener Tor;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0023;Nauener Tor;P0024;Brandenburger Str.;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0024;Brandenburger Str.;P0012;Platz der Einheit / West;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0016;Campus Fachhochschule;P0019;Am Schragen;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0019;Am Schragen;P0020;Puschkinallee;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0020;Puschkinallee;P0021;Reiterweg / Alleestr.;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0021;Reiterweg / Alleestr.;P0022;Rathaus;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0022;Rathaus;P0023;Nauener Tor;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0023;Nauener Tor;P0024;Brandenburger Str.;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0024;Brandenburger Str.;P0012;Platz der Einheit / West;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0012;Platz der Einheit / West;P0025;Alter Markt;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0012;Platz der Einheit / West;P0025;Alter Markt;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0012;Platz der Einheit / West;P0025;Alter Markt;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0012;Platz der Einheit / West;P0025;Alter Markt;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0012;Platz der Einheit / West;P0025;Alter Markt;96;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0026;Platz der Einheit / Nord;P0025;Alter Markt;X98;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0027;Glienicker Brücke;P0028;Bundesvermögensamt;93;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0028;Bundesvermögensamt;P0029;Mangerstr.;93;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0029;Mangerstr.;P0030;Schiffbauergasse;93;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0030;Schiffbauergasse;P0031;Holzmarktstr.;93;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0032;Fontanestr.;P0033;Plantagenstr.;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0033;Plantagenstr.;P0034;Anhaltstr.;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0034;Anhaltstr.;P0035;S Babelsbg. / Wattstr.;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0035;S Babelsbg. / Wattstr.;P0036;Alt Nowawes;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0036;Alt Nowawes;P0037;Humboldtring / Nuthestr.;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0037;Humboldtring / Nuthestr.;P0031;Holzmarktstr.;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0032;Fontanestr.;P0033;Plantagenstr.;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0033;Plantagenstr.;P0034;Anhaltstr.;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0034;Anhaltstr.;P0035;S Babelsbg. / Wattstr.;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0035;S Babelsbg. / Wattstr.;P0036;Alt Nowawes;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0036;Alt Nowawes;P0037;Humboldtring / Nuthestr.;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0037;Humboldtring / Nuthestr.;P0031;Holzmarktstr.;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0031;Holzmarktstr.;P0038;Burgstr.;93;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0038;Burgstr.;P0039;Platz der Einheit / Am Kanal;93;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0039;Platz der Einheit / Am Kanal;P0025;Alter Markt;93;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0031;Holzmarktstr.;P0038;Burgstr.;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0038;Burgstr.;P0039;Platz der Einheit / Am Kanal;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0039;Platz der Einheit / Am Kanal;P0025;Alter Markt;94;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0031;Holzmarktstr.;P0038;Burgstr.;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0038;Burgstr.;P0039;Platz der Einheit / Am Kanal;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0039;Platz der Einheit / Am Kanal;P0025;Alter Markt;95;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0039;Platz der Einheit / Am Kanal;P0026;Platz der Einheit / Nord;X98;red;Potsdam;Tram;1;unidirektional;internal;NA;pre 2020-11-30
P0025;Alter Markt;P0040;Lange Brücke;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0040;Lange Brücke;P0041;Potsdam Hauptbahnhof;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0025;Alter Markt;P0040;Lange Brücke;X98;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0040;Lange Brücke;P0041;Potsdam Hauptbahnhof;X98;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0025;Alter Markt;P0040;Lange Brücke;96;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0040;Lange Brücke;P0041;Potsdam Hauptbahnhof;96;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0025;Alter Markt;P0040;Lange Brücke;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0040;Lange Brücke;P0041;Potsdam Hauptbahnhof;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0025;Alter Markt;P0040;Lange Brücke;93;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0040;Lange Brücke;P0041;Potsdam Hauptbahnhof;93;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0041;Potsdam Hauptbahnhof;P0042;Friedhöfe;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0042;Friedhöfe;P0043;Sporthalle;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0043;Sporthalle;P0044;Kunersdorfer Str.;92;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0041;Potsdam Hauptbahnhof;P0042;Friedhöfe;93;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0042;Friedhöfe;P0043;Sporthalle;93;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0043;Sporthalle;P0044;Kunersdorfer Str.;93;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0041;Potsdam Hauptbahnhof;P0042;Friedhöfe;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0042;Friedhöfe;P0043;Sporthalle;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0043;Sporthalle;P0044;Kunersdorfer Str.;90;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0041;Potsdam Hauptbahnhof;P0042;Friedhöfe;96;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0042;Friedhöfe;P0043;Sporthalle;96;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
P0043;Sporthalle;P0044;Kunersdorfer Str.;96;red;Potsdam;Tram;1;bidirektional;internal;NA;pre 2020-11-30
